"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"TUR","EDUTRY","35_44","PC_AGE","A","2008",10.645552,
"TUR","EDUTRY","35_44","PC_AGE","A","2009",11.305374,
"TUR","EDUTRY","35_44","PC_AGE","A","2010",12.196914,
"TUR","EDUTRY","35_44","PC_AGE","A","2011",13.452868,
"TUR","EDUTRY","35_44","PC_AGE","A","2012",14.79602,
"TUR","EDUTRY","35_44","PC_AGE","A","2013",15.456924,
"TUR","EDUTRY","35_44","PC_AGE","A","2014",15.88554,
"TUR","EDUTRY","35_44","PC_AGE","A","2015",17.080803,
"TUR","EDUTRY","35_44","PC_AGE","A","2016",18.538673,
"GBR","EDUTRY","55_64","PC_AGE","A","1997",16.111513,
"GBR","EDUTRY","55_64","PC_AGE","A","1998",17.38994,
"GBR","EDUTRY","55_64","PC_AGE","A","1999",18.615892,
"GBR","EDUTRY","55_64","PC_AGE","A","2000",18.847181,
"GBR","EDUTRY","55_64","PC_AGE","A","2001",19.238113,
"GBR","EDUTRY","55_64","PC_AGE","A","2002",19.703602,
"GBR","EDUTRY","55_64","PC_AGE","A","2003",21.022694,
"GBR","EDUTRY","55_64","PC_AGE","A","2004",22.978037,
"GBR","EDUTRY","55_64","PC_AGE","A","2005",23.86194,
"GBR","EDUTRY","55_64","PC_AGE","A","2006",26.888226,
"GBR","EDUTRY","55_64","PC_AGE","A","2007",28.07645,
"GBR","EDUTRY","55_64","PC_AGE","A","2008",28.058311,
"GBR","EDUTRY","55_64","PC_AGE","A","2009",28.670229,
"GBR","EDUTRY","55_64","PC_AGE","A","2010",29.962238,
"GBR","EDUTRY","55_64","PC_AGE","A","2011",31.331953,
"GBR","EDUTRY","55_64","PC_AGE","A","2012",32.623226,
"GBR","EDUTRY","55_64","PC_AGE","A","2013",33.721207,
"GBR","EDUTRY","55_64","PC_AGE","A","2014",34.806614,
"GBR","EDUTRY","55_64","PC_AGE","A","2015",36.353416,
"GBR","EDUTRY","55_64","PC_AGE","A","2016",37.558235,
"USA","EDUTRY","45_54","PC_AGE","A","1981",15.923936,
"USA","EDUTRY","45_54","PC_AGE","A","1982",16.817023,
"USA","EDUTRY","45_54","PC_AGE","A","1983",17.932458,
"USA","EDUTRY","45_54","PC_AGE","A","1984",17.630442,
"USA","EDUTRY","45_54","PC_AGE","A","1985",18.715492,
"USA","EDUTRY","45_54","PC_AGE","A","1986",19.231126,
"USA","EDUTRY","45_54","PC_AGE","A","1987",19.61566,
"USA","EDUTRY","45_54","PC_AGE","A","1988",21.183023,
"USA","EDUTRY","45_54","PC_AGE","A","1989",22.114943,
"USA","EDUTRY","45_54","PC_AGE","A","1990",22.484746,
"USA","EDUTRY","45_54","PC_AGE","A","1991",23.378052,
"USA","EDUTRY","45_54","PC_AGE","A","1992",29.747303,
"USA","EDUTRY","45_54","PC_AGE","A","1993",31.757277,
"USA","EDUTRY","45_54","PC_AGE","A","1994",33.279385,
"USA","EDUTRY","45_54","PC_AGE","A","1995",35.750988,
"USA","EDUTRY","45_54","PC_AGE","A","1996",36.089417,
"USA","EDUTRY","45_54","PC_AGE","A","1997",36.525784,
"USA","EDUTRY","45_54","PC_AGE","A","1998",37.317883,
"USA","EDUTRY","45_54","PC_AGE","A","1999",38.460384,
"USA","EDUTRY","45_54","PC_AGE","A","2000",39.184948,
"USA","EDUTRY","45_54","PC_AGE","A","2001",39.852474,
"USA","EDUTRY","45_54","PC_AGE","A","2002",39.70116,
"USA","EDUTRY","45_54","PC_AGE","A","2003",39.948002,
"USA","EDUTRY","45_54","PC_AGE","A","2004",40.660545,
"USA","EDUTRY","45_54","PC_AGE","A","2005",39.394512,
"USA","EDUTRY","45_54","PC_AGE","A","2006",39.635757,
"USA","EDUTRY","45_54","PC_AGE","A","2007",39.583012,
"USA","EDUTRY","45_54","PC_AGE","A","2008",39.711075,
"USA","EDUTRY","45_54","PC_AGE","A","2009",39.899189,
"USA","EDUTRY","45_54","PC_AGE","A","2010",40.028133,
"USA","EDUTRY","45_54","PC_AGE","A","2011",40.895828,
"USA","EDUTRY","45_54","PC_AGE","A","2012",40.960537,
"USA","EDUTRY","45_54","PC_AGE","A","2013",42.818584,
"USA","EDUTRY","45_54","PC_AGE","A","2014",42.990822,
"USA","EDUTRY","45_54","PC_AGE","A","2015",43.786465,
"USA","EDUTRY","45_54","PC_AGE","A","2016",44.861458,
"CHL","EDUTRY","35_44","PC_AGE","A","2009",17.63534,
"CHL","EDUTRY","35_44","PC_AGE","A","2011",19.015556,
"CHL","EDUTRY","35_44","PC_AGE","A","2013",24.184378,
"CHL","EDUTRY","35_44","PC_AGE","A","2015",24.97603,
"CHN","EDUTRY","55_64","PC_AGE","A","2010",3.5992298,
"EST","EDUTRY","55_64","PC_AGE","A","1997",23.682529,
"EST","EDUTRY","55_64","PC_AGE","A","1998",25.261204,
"EST","EDUTRY","55_64","PC_AGE","A","1999",25.553324,
"EST","EDUTRY","55_64","PC_AGE","A","2000",26.537622,
"EST","EDUTRY","55_64","PC_AGE","A","2001",26.355293,
"EST","EDUTRY","55_64","PC_AGE","A","2002",26.954031,
"EST","EDUTRY","55_64","PC_AGE","A","2003",27.781866,
"EST","EDUTRY","55_64","PC_AGE","A","2004",28.235712,
"EST","EDUTRY","55_64","PC_AGE","A","2005",28.196772,
"EST","EDUTRY","55_64","PC_AGE","A","2006",27.532383,
"EST","EDUTRY","55_64","PC_AGE","A","2007",28.039997,
"EST","EDUTRY","55_64","PC_AGE","A","2008",31.498608,
"EST","EDUTRY","55_64","PC_AGE","A","2009",32.809189,
"EST","EDUTRY","55_64","PC_AGE","A","2010",30.469446,
"EST","EDUTRY","55_64","PC_AGE","A","2011",35.53289,
"EST","EDUTRY","55_64","PC_AGE","A","2012",35.909412,
"EST","EDUTRY","55_64","PC_AGE","A","2013",35.245232,
"EST","EDUTRY","55_64","PC_AGE","A","2014",35.655609,
"EST","EDUTRY","55_64","PC_AGE","A","2015",35.411835,
"EST","EDUTRY","55_64","PC_AGE","A","2016",36.096016,
"RUS","EDUTRY","45_54","PC_AGE","A","2010",51.907291,
"RUS","EDUTRY","45_54","PC_AGE","A","2011",52.387585,
"RUS","EDUTRY","45_54","PC_AGE","A","2012",52.435139,
"RUS","EDUTRY","45_54","PC_AGE","A","2013",53.321037,
"RUS","EDUTRY","45_54","PC_AGE","A","2014",53.624004,
"RUS","EDUTRY","45_54","PC_AGE","A","2015",54.81118,
"HUN","EDUTRY","55_64","PC_AGE","A","1997",8.4685812,
"HUN","EDUTRY","55_64","PC_AGE","A","1998",10.155375,
"HUN","EDUTRY","55_64","PC_AGE","A","1999",11.148397,
"HUN","EDUTRY","55_64","PC_AGE","A","2000",11.751672,
"HUN","EDUTRY","55_64","PC_AGE","A","2001",11.547699,
"HUN","EDUTRY","55_64","PC_AGE","A","2002",12.611444,
"HUN","EDUTRY","55_64","PC_AGE","A","2003",13.83572,
"HUN","EDUTRY","55_64","PC_AGE","A","2004",14.421756,
"HUN","EDUTRY","55_64","PC_AGE","A","2005",14.626214,
"HUN","EDUTRY","55_64","PC_AGE","A","2006",15.417338,
"HUN","EDUTRY","55_64","PC_AGE","A","2007",15.707612,
"HUN","EDUTRY","55_64","PC_AGE","A","2008",16.09292,
"HUN","EDUTRY","55_64","PC_AGE","A","2009",16.277611,
"HUN","EDUTRY","55_64","PC_AGE","A","2010",16.47987,
"HUN","EDUTRY","55_64","PC_AGE","A","2011",16.328648,
"HUN","EDUTRY","55_64","PC_AGE","A","2012",15.443266,
"HUN","EDUTRY","55_64","PC_AGE","A","2013",15.968519,
"HUN","EDUTRY","55_64","PC_AGE","A","2014",16.912523,
"HUN","EDUTRY","55_64","PC_AGE","A","2015",17.484018,
"HUN","EDUTRY","55_64","PC_AGE","A","2016",17.239086,
"ISL","EDUTRY","45_54","PC_AGE","A","2003",27.727001,
"ISL","EDUTRY","45_54","PC_AGE","A","2004",26.537857,
"ISL","EDUTRY","45_54","PC_AGE","A","2005",28.158278,
"ISL","EDUTRY","45_54","PC_AGE","A","2006",29.904408,
"ISL","EDUTRY","45_54","PC_AGE","A","2007",28.566437,
"ISL","EDUTRY","45_54","PC_AGE","A","2008",30.412703,
"ISL","EDUTRY","45_54","PC_AGE","A","2009",32.028549,
"ISL","EDUTRY","45_54","PC_AGE","A","2010",30.469898,
"ISL","EDUTRY","45_54","PC_AGE","A","2011",31.085556,
"ISL","EDUTRY","45_54","PC_AGE","A","2012",34.243252,
"ISL","EDUTRY","45_54","PC_AGE","A","2013",34.184254,
"ISL","EDUTRY","45_54","PC_AGE","A","2014",36.069,
"ISL","EDUTRY","45_54","PC_AGE","A","2015",39.278198,
"ISL","EDUTRY","45_54","PC_AGE","A","2016",39.86668,
"IRL","EDUTRY","35_44","PC_AGE","A","1989",16.151966,
"IRL","EDUTRY","35_44","PC_AGE","A","1991",17.295189,
"IRL","EDUTRY","35_44","PC_AGE","A","1992",17.819885,
"IRL","EDUTRY","35_44","PC_AGE","A","1994",19.407345,
"IRL","EDUTRY","35_44","PC_AGE","A","1995",20.915304,
"IRL","EDUTRY","35_44","PC_AGE","A","2000",21.935755,
"IRL","EDUTRY","35_44","PC_AGE","A","2001",23.286877,
"IRL","EDUTRY","35_44","PC_AGE","A","2002",24.939682,
"IRL","EDUTRY","35_44","PC_AGE","A","2003",27.163677,
"IRL","EDUTRY","35_44","PC_AGE","A","2004",28.60041,
"IRL","EDUTRY","35_44","PC_AGE","A","2005",30.362442,
"IRL","EDUTRY","35_44","PC_AGE","A","2006",33.221153,
"IRL","EDUTRY","35_44","PC_AGE","A","2007",34.595078,
"IRL","EDUTRY","35_44","PC_AGE","A","2008",36.835613,
"IRL","EDUTRY","35_44","PC_AGE","A","2009",39.405994,
"IRL","EDUTRY","35_44","PC_AGE","A","2010",42.763474,
"IRL","EDUTRY","35_44","PC_AGE","A","2011",44.015717,
"IRL","EDUTRY","35_44","PC_AGE","A","2012",46.034145,
"IRL","EDUTRY","35_44","PC_AGE","A","2013",48.418224,
"IRL","EDUTRY","35_44","PC_AGE","A","2014",48.950806,
"IRL","EDUTRY","35_44","PC_AGE","A","2015",50.810936,
"ITA","EDUTRY","55_64","PC_AGE","A","1989",3.2125673,
"ITA","EDUTRY","55_64","PC_AGE","A","1991",3.2745216,
"ITA","EDUTRY","55_64","PC_AGE","A","1992",3.4807291,
"ITA","EDUTRY","55_64","PC_AGE","A","1994",4.1979012,
"ITA","EDUTRY","55_64","PC_AGE","A","1995",4.4261065,
"ITA","EDUTRY","55_64","PC_AGE","A","1998",4.832994,
"ITA","EDUTRY","55_64","PC_AGE","A","1999",5.4686432,
"ITA","EDUTRY","55_64","PC_AGE","A","2000",5.5298758,
"ITA","EDUTRY","55_64","PC_AGE","A","2001",6.1882243,
"ITA","EDUTRY","55_64","PC_AGE","A","2002",6.7257466,
"ITA","EDUTRY","55_64","PC_AGE","A","2003",6.873836,
"ITA","EDUTRY","55_64","PC_AGE","A","2004",7.4181457,
"ITA","EDUTRY","55_64","PC_AGE","A","2005",8.0221233,
"ITA","EDUTRY","55_64","PC_AGE","A","2006",8.5831757,
"ITA","EDUTRY","55_64","PC_AGE","A","2007",9.3568697,
"ITA","EDUTRY","55_64","PC_AGE","A","2008",9.8406401,
"ITA","EDUTRY","55_64","PC_AGE","A","2009",10.266383,
"ITA","EDUTRY","55_64","PC_AGE","A","2010",10.674056,
"ITA","EDUTRY","55_64","PC_AGE","A","2011",10.844942,
"ITA","EDUTRY","55_64","PC_AGE","A","2012",11.424564,
"ITA","EDUTRY","55_64","PC_AGE","A","2013",11.918595,
"ITA","EDUTRY","55_64","PC_AGE","A","2014",12.347163,
"ITA","EDUTRY","55_64","PC_AGE","A","2015",12.251569,
"ITA","EDUTRY","55_64","PC_AGE","A","2016",12.385381,
"JPN","EDUTRY","45_54","PC_AGE","A","1997",23.049282,
"JPN","EDUTRY","45_54","PC_AGE","A","1998",23.456791,
"JPN","EDUTRY","45_54","PC_AGE","A","1999",25.377014,
"JPN","EDUTRY","45_54","PC_AGE","A","2000",27.182436,
"JPN","EDUTRY","45_54","PC_AGE","A","2001",28.364389,
"JPN","EDUTRY","45_54","PC_AGE","A","2002",31.360947,
"JPN","EDUTRY","45_54","PC_AGE","A","2003",32.678272,
"JPN","EDUTRY","45_54","PC_AGE","A","2004",35.187355,
"JPN","EDUTRY","45_54","PC_AGE","A","2005",38.494492,
"JPN","EDUTRY","45_54","PC_AGE","A","2006",39.251743,
"JPN","EDUTRY","45_54","PC_AGE","A","2007",41.397156,
"JPN","EDUTRY","45_54","PC_AGE","A","2008",43.015667,
"JPN","EDUTRY","45_54","PC_AGE","A","2009",44.698952,
"JPN","EDUTRY","45_54","PC_AGE","A","2010",45.770493,
"JPN","EDUTRY","45_54","PC_AGE","A","2011",46.957123,
"JPN","EDUTRY","45_54","PC_AGE","A","2012",46.049221,
"JPN","EDUTRY","45_54","PC_AGE","A","2013",46.747448,
"JPN","EDUTRY","45_54","PC_AGE","A","2014",46.670853,
"JPN","EDUTRY","45_54","PC_AGE","A","2015",47.280594,
"JPN","EDUTRY","45_54","PC_AGE","A","2016",47.797222,
"KOR","EDUTRY","35_44","PC_AGE","A","1995",16.472784,
"KOR","EDUTRY","35_44","PC_AGE","A","1997",18.849846,
"KOR","EDUTRY","35_44","PC_AGE","A","1998",22.929703,
"KOR","EDUTRY","35_44","PC_AGE","A","1999",23.947191,
"KOR","EDUTRY","35_44","PC_AGE","A","2000",24.530842,
"KOR","EDUTRY","35_44","PC_AGE","A","2001",25.916893,
"KOR","EDUTRY","35_44","PC_AGE","A","2002",27.420336,
"KOR","EDUTRY","35_44","PC_AGE","A","2003",32.150124,
"KOR","EDUTRY","35_44","PC_AGE","A","2004",33.45351,
"KOR","EDUTRY","35_44","PC_AGE","A","2005",35.55508,
"KOR","EDUTRY","35_44","PC_AGE","A","2006",37.474255,
"KOR","EDUTRY","35_44","PC_AGE","A","2007",40.009941,
"KOR","EDUTRY","35_44","PC_AGE","A","2008",42.523029,
"KOR","EDUTRY","35_44","PC_AGE","A","2009",44.342808,
"KOR","EDUTRY","35_44","PC_AGE","A","2010",46.867954,
"KOR","EDUTRY","35_44","PC_AGE","A","2011",49.465069,
"KOR","EDUTRY","35_44","PC_AGE","A","2012",52.192875,
"KOR","EDUTRY","35_44","PC_AGE","A","2013",54.115166,
"KOR","EDUTRY","35_44","PC_AGE","A","2014",56.432945,
"KOR","EDUTRY","35_44","PC_AGE","A","2015",57.763737,
"KOR","EDUTRY","35_44","PC_AGE","A","2016",59.778797,
"LUX","EDUTRY","55_64","PC_AGE","A","2000",13.039462,
"LUX","EDUTRY","55_64","PC_AGE","A","2005",18.601055,
"LUX","EDUTRY","55_64","PC_AGE","A","2006",18.191267,
"LUX","EDUTRY","55_64","PC_AGE","A","2007",18.899284,
"LUX","EDUTRY","55_64","PC_AGE","A","2008",19.358656,
"LUX","EDUTRY","55_64","PC_AGE","A","2009",24.946316,
"LUX","EDUTRY","55_64","PC_AGE","A","2010",25.257395,
"LUX","EDUTRY","55_64","PC_AGE","A","2011",28.257397,
"LUX","EDUTRY","55_64","PC_AGE","A","2012",26.439566,
"LUX","EDUTRY","55_64","PC_AGE","A","2013",27.39637,
"LUX","EDUTRY","55_64","PC_AGE","A","2014",31.733719,
"LUX","EDUTRY","55_64","PC_AGE","A","2015",26.164223,
"LUX","EDUTRY","55_64","PC_AGE","A","2016",27.473686,
"MEX","EDUTRY","45_54","PC_AGE","A","1997",9.1981058,
"MEX","EDUTRY","45_54","PC_AGE","A","1998",10.064349,
"MEX","EDUTRY","45_54","PC_AGE","A","1999",9.8414164,
"MEX","EDUTRY","45_54","PC_AGE","A","2000",11.16648,
"MEX","EDUTRY","45_54","PC_AGE","A","2001",11.751929,
"MEX","EDUTRY","45_54","PC_AGE","A","2002",12.64433,
"MEX","EDUTRY","45_54","PC_AGE","A","2003",12.74988,
"MEX","EDUTRY","45_54","PC_AGE","A","2004",14.931591,
"MEX","EDUTRY","45_54","PC_AGE","A","2005",12.075925,
"MEX","EDUTRY","45_54","PC_AGE","A","2006",12.915935,
"MEX","EDUTRY","45_54","PC_AGE","A","2007",12.96987,
"MEX","EDUTRY","45_54","PC_AGE","A","2008",13.41606,
"MEX","EDUTRY","45_54","PC_AGE","A","2009",14.052725,
"MEX","EDUTRY","45_54","PC_AGE","A","2010",14.088511,
"MEX","EDUTRY","45_54","PC_AGE","A","2011",14.475879,
"MEX","EDUTRY","45_54","PC_AGE","A","2012",14.750442,
"MEX","EDUTRY","45_54","PC_AGE","A","2013",14.361452,
"MEX","EDUTRY","45_54","PC_AGE","A","2014",13.887832,
"MEX","EDUTRY","45_54","PC_AGE","A","2015",14.069119,
"MEX","EDUTRY","45_54","PC_AGE","A","2016",14.156171,
"NLD","EDUTRY","35_44","PC_AGE","A","1990",22.389343,
"NLD","EDUTRY","35_44","PC_AGE","A","1991",22.538752,
"NLD","EDUTRY","35_44","PC_AGE","A","1992",24.180328,
"NLD","EDUTRY","35_44","PC_AGE","A","1994",24.538824,
"NLD","EDUTRY","35_44","PC_AGE","A","1995",24.798302,
"NLD","EDUTRY","35_44","PC_AGE","A","1998",25.88957,
"NLD","EDUTRY","35_44","PC_AGE","A","2000",24.671158,
"NLD","EDUTRY","35_44","PC_AGE","A","2001",24.092152,
"NLD","EDUTRY","35_44","PC_AGE","A","2002",26.331011,
"NLD","EDUTRY","35_44","PC_AGE","A","2003",28.376684,
"NLD","EDUTRY","35_44","PC_AGE","A","2004",30.149775,
"NLD","EDUTRY","35_44","PC_AGE","A","2005",30.476782,
"NLD","EDUTRY","35_44","PC_AGE","A","2006",30.453394,
"NLD","EDUTRY","35_44","PC_AGE","A","2007",30.812191,
"NLD","EDUTRY","35_44","PC_AGE","A","2008",32.509209,
"NLD","EDUTRY","35_44","PC_AGE","A","2009",33.595863,
"NLD","EDUTRY","35_44","PC_AGE","A","2010",33.541145,
"NLD","EDUTRY","35_44","PC_AGE","A","2011",34.146343,
"NLD","EDUTRY","35_44","PC_AGE","A","2012",36.960133,
"NLD","EDUTRY","35_44","PC_AGE","A","2013",36.55827,
"NLD","EDUTRY","35_44","PC_AGE","A","2014",37.640823,
"NLD","EDUTRY","35_44","PC_AGE","A","2015",39.724323,
"NLD","EDUTRY","35_44","PC_AGE","A","2016",40.941906,
"NZL","EDUTRY","55_64","PC_AGE","A","2014",28.944292,
"NZL","EDUTRY","55_64","PC_AGE","A","2015",27.458397,
"NZL","EDUTRY","55_64","PC_AGE","A","2016",28.230469,
"NOR","EDUTRY","45_54","PC_AGE","A","1981",12.843104,
"NOR","EDUTRY","45_54","PC_AGE","A","1989",21.709007,
"NOR","EDUTRY","45_54","PC_AGE","A","1991",23.666967,
"NOR","EDUTRY","45_54","PC_AGE","A","1992",23.989859,
"NOR","EDUTRY","45_54","PC_AGE","A","1994",25.287348,
"NOR","EDUTRY","45_54","PC_AGE","A","1995",26.96067,
"NOR","EDUTRY","45_54","PC_AGE","A","2005",29.882429,
"NOR","EDUTRY","45_54","PC_AGE","A","2006",30.026024,
"NOR","EDUTRY","45_54","PC_AGE","A","2007",30.845118,
"NOR","EDUTRY","45_54","PC_AGE","A","2008",31.682539,
"NOR","EDUTRY","45_54","PC_AGE","A","2009",32.777077,
"NOR","EDUTRY","45_54","PC_AGE","A","2010",33.416458,
"NOR","EDUTRY","45_54","PC_AGE","A","2011",33.8438,
"NOR","EDUTRY","45_54","PC_AGE","A","2012",34.651711,
"NOR","EDUTRY","45_54","PC_AGE","A","2013",34.91555,
"NOR","EDUTRY","45_54","PC_AGE","A","2014",36.228996,
"NOR","EDUTRY","45_54","PC_AGE","A","2015",39.202473,
"NOR","EDUTRY","45_54","PC_AGE","A","2016",40.437309,
"POL","EDUTRY","35_44","PC_AGE","A","1995",13.493443,
"POL","EDUTRY","35_44","PC_AGE","A","1997",10.050724,
"POL","EDUTRY","35_44","PC_AGE","A","1998",10.412311,
"POL","EDUTRY","35_44","PC_AGE","A","1999",10.674637,
"POL","EDUTRY","35_44","PC_AGE","A","2000",10.487288,
"POL","EDUTRY","35_44","PC_AGE","A","2001",10.901425,
"POL","EDUTRY","35_44","PC_AGE","A","2002",11.942049,
"POL","EDUTRY","35_44","PC_AGE","A","2003",13.204998,
"POL","EDUTRY","35_44","PC_AGE","A","2004",14.398499,
"POL","EDUTRY","35_44","PC_AGE","A","2005",16.110292,
"POL","EDUTRY","35_44","PC_AGE","A","2006",16.783873,
"POL","EDUTRY","35_44","PC_AGE","A","2007",17.679871,
"POL","EDUTRY","35_44","PC_AGE","A","2008",18.836212,
"POL","EDUTRY","35_44","PC_AGE","A","2009",20.925512,
"POL","EDUTRY","35_44","PC_AGE","A","2010",23.125053,
"POL","EDUTRY","35_44","PC_AGE","A","2011",24.054934,
"POL","EDUTRY","35_44","PC_AGE","A","2012",26.436804,
"POL","EDUTRY","35_44","PC_AGE","A","2013",29.094009,
"POL","EDUTRY","35_44","PC_AGE","A","2014",31.923731,
"POL","EDUTRY","35_44","PC_AGE","A","2015",33.358112,
"POL","EDUTRY","35_44","PC_AGE","A","2016",35.269096,
"BRA","EDUTRY","45_54","PC_AGE","A","2007",10.106329,
"BRA","EDUTRY","45_54","PC_AGE","A","2008",10.645312,
"BRA","EDUTRY","45_54","PC_AGE","A","2009",10.705459,
"BRA","EDUTRY","45_54","PC_AGE","A","2011",11.395648,
"BRA","EDUTRY","45_54","PC_AGE","A","2012",13.122861,
"BRA","EDUTRY","45_54","PC_AGE","A","2013",13.613896,
"BRA","EDUTRY","45_54","PC_AGE","A","2014",13.755467,
"BRA","EDUTRY","45_54","PC_AGE","A","2015",14.371155,
"ISR","EDUTRY","45_54","PC_AGE","A","2002",44.614632,
"ISR","EDUTRY","45_54","PC_AGE","A","2003",44.100864,
"ISR","EDUTRY","45_54","PC_AGE","A","2005",43.369152,
"ISR","EDUTRY","45_54","PC_AGE","A","2007",44.107674,
"ISR","EDUTRY","45_54","PC_AGE","A","2008",44.061909,
"ISR","EDUTRY","45_54","PC_AGE","A","2009",44.907551,
"ISR","EDUTRY","45_54","PC_AGE","A","2010",44.393219,
"ISR","EDUTRY","45_54","PC_AGE","A","2011",45.272385,
"ISR","EDUTRY","45_54","PC_AGE","A","2012",44.850235,
"ISR","EDUTRY","45_54","PC_AGE","A","2013",46.265583,
"ISR","EDUTRY","45_54","PC_AGE","A","2014",47.529961,
"ISR","EDUTRY","45_54","PC_AGE","A","2015",47.987026,
"ISR","EDUTRY","45_54","PC_AGE","A","2016",48.969627,
"SVN","EDUTRY","55_64","PC_AGE","A","2000",12.432352,
"SVN","EDUTRY","55_64","PC_AGE","A","2002",12.31663,
"SVN","EDUTRY","55_64","PC_AGE","A","2003",13.60805,
"SVN","EDUTRY","55_64","PC_AGE","A","2004",15.133462,
"SVN","EDUTRY","55_64","PC_AGE","A","2005",16.284931,
"SVN","EDUTRY","55_64","PC_AGE","A","2006",15.890606,
"SVN","EDUTRY","55_64","PC_AGE","A","2007",15.589691,
"SVN","EDUTRY","55_64","PC_AGE","A","2008",16.059164,
"SVN","EDUTRY","55_64","PC_AGE","A","2009",16.676975,
"SVN","EDUTRY","55_64","PC_AGE","A","2010",16.298948,
"SVN","EDUTRY","55_64","PC_AGE","A","2011",16.441532,
"SVN","EDUTRY","55_64","PC_AGE","A","2012",17.160013,
"SVN","EDUTRY","55_64","PC_AGE","A","2013",18.291885,
"SVN","EDUTRY","55_64","PC_AGE","A","2014",17.947746,
"SVN","EDUTRY","55_64","PC_AGE","A","2015",18.879032,
"SVN","EDUTRY","55_64","PC_AGE","A","2016",19.108551,
"AUT","EDUTRY","55_64","PC_AGE","A","2004",18.576481,
"AUT","EDUTRY","55_64","PC_AGE","A","2005",17.734337,
"AUT","EDUTRY","55_64","PC_AGE","A","2006",17.647579,
"AUT","EDUTRY","55_64","PC_AGE","A","2007",17.450813,
"AUT","EDUTRY","55_64","PC_AGE","A","2008",18.960167,
"AUT","EDUTRY","55_64","PC_AGE","A","2009",19.413506,
"AUT","EDUTRY","55_64","PC_AGE","A","2010",20.383823,
"AUT","EDUTRY","55_64","PC_AGE","A","2011",19.634041,
"AUT","EDUTRY","55_64","PC_AGE","A","2012",20.986544,
"AUT","EDUTRY","55_64","PC_AGE","A","2013",21.221413,
"AUT","EDUTRY","55_64","PC_AGE","A","2014",21.348083,
"AUT","EDUTRY","55_64","PC_AGE","A","2015",21.790869,
"AUT","EDUTRY","55_64","PC_AGE","A","2016",22.866629,
"BEL","EDUTRY","45_54","PC_AGE","A","1989",13.810254,
"BEL","EDUTRY","45_54","PC_AGE","A","1991",16.799831,
"BEL","EDUTRY","45_54","PC_AGE","A","1992",17.459946,
"BEL","EDUTRY","45_54","PC_AGE","A","1994",20.270441,
"BEL","EDUTRY","45_54","PC_AGE","A","1995",21.720207,
"BEL","EDUTRY","45_54","PC_AGE","A","2000",22.804474,
"BEL","EDUTRY","45_54","PC_AGE","A","2001",23.536594,
"BEL","EDUTRY","45_54","PC_AGE","A","2002",24.664324,
"BEL","EDUTRY","45_54","PC_AGE","A","2003",24.726894,
"BEL","EDUTRY","45_54","PC_AGE","A","2004",25.385265,
"BEL","EDUTRY","45_54","PC_AGE","A","2005",26.875675,
"BEL","EDUTRY","45_54","PC_AGE","A","2006",26.784973,
"BEL","EDUTRY","45_54","PC_AGE","A","2007",28.272943,
"BEL","EDUTRY","45_54","PC_AGE","A","2008",28.738626,
"BEL","EDUTRY","45_54","PC_AGE","A","2009",30.322582,
"BEL","EDUTRY","45_54","PC_AGE","A","2010",30.912493,
"BEL","EDUTRY","45_54","PC_AGE","A","2011",31.251753,
"BEL","EDUTRY","45_54","PC_AGE","A","2012",32.432713,
"BEL","EDUTRY","45_54","PC_AGE","A","2013",31.992287,
"BEL","EDUTRY","45_54","PC_AGE","A","2014",34.467033,
"BEL","EDUTRY","45_54","PC_AGE","A","2015",34.768314,
"BEL","EDUTRY","45_54","PC_AGE","A","2016",35.137863,
"CAN","EDUTRY","35_44","PC_AGE","A","1981",25.061638,
"CAN","EDUTRY","35_44","PC_AGE","A","1990",32.587181,
"CAN","EDUTRY","35_44","PC_AGE","A","1991",32.090576,
"CAN","EDUTRY","35_44","PC_AGE","A","1992",32.393738,
"CAN","EDUTRY","35_44","PC_AGE","A","1993",33.428257,
"CAN","EDUTRY","35_44","PC_AGE","A","1994",35.897984,
"CAN","EDUTRY","35_44","PC_AGE","A","1995",36.521557,
"CAN","EDUTRY","35_44","PC_AGE","A","1996",37.158024,
"CAN","EDUTRY","35_44","PC_AGE","A","1997",38.866638,
"CAN","EDUTRY","35_44","PC_AGE","A","1998",39.162079,
"CAN","EDUTRY","35_44","PC_AGE","A","1999",40.209995,
"CAN","EDUTRY","35_44","PC_AGE","A","2000",40.950356,
"CAN","EDUTRY","35_44","PC_AGE","A","2001",42.868187,
"CAN","EDUTRY","35_44","PC_AGE","A","2002",43.881119,
"CAN","EDUTRY","35_44","PC_AGE","A","2003",46.075352,
"CAN","EDUTRY","35_44","PC_AGE","A","2004",46.924603,
"CAN","EDUTRY","35_44","PC_AGE","A","2005",49.448566,
"CAN","EDUTRY","35_44","PC_AGE","A","2006",50.732601,
"CAN","EDUTRY","35_44","PC_AGE","A","2007",52.466831,
"CAN","EDUTRY","35_44","PC_AGE","A","2008",54.143764,
"CAN","EDUTRY","35_44","PC_AGE","A","2009",55.474136,
"CAN","EDUTRY","35_44","PC_AGE","A","2010",56.50655,
"CAN","EDUTRY","35_44","PC_AGE","A","2011",57.688091,
"CAN","EDUTRY","35_44","PC_AGE","A","2012",58.641842,
"CAN","EDUTRY","35_44","PC_AGE","A","2013",59.82999,
"CAN","EDUTRY","35_44","PC_AGE","A","2014",60.563381,
